datelastmodified	institutioncode	collectioncode	catalognumber	scientificname	basisofrecord	kingdom	phylum	class	ordem	family	genus	species	subspecies	scientificnameauthor	identifiedby	yearidentified	monthidentified	dayidentified	typestatus	collectornumber	fieldnumber	collector	yearcollected	monthcollected	daycollected	julianday	timeofday	continentocean	country	stateprovince	county	locality	longitude	latitude	longitude_mun	latitude_mun	coordinateprecision	boundingbox	minimumelevation	maximumelevation	minimumdepth	maximumdepth	sex	preparationtype	individualcount	previouscatalognumber	relationshiptype	relatedcatalogitem	notes	barcode
"2019-08-20 10:14:21-03"	UNICAMP	UEC	131018	"Mimosa lewisii"	S	Plantae	Magnoliopsida			Fabaceae	Mimosa	lewisii		Barneby	"Queiroz, LP"	1993				3756		"Queiróz, LP; Nascimento, NS"	1993	12	20				Brazil	Bahia	Itapicuru	"Ca. 8 km SE do entroncamento para Rio Real com a BR-349 (Itapicuru-Tobias Barreto), na BA-396."	-38.1	-11.316667															"Arbusto ramificado na base e ramos virgados. Ramos jovens e folhas ligeiramente viscosos, estas com folíolos cartáceos verde e parafilídios vináceo. Flores com cálice e corola e estames brancos. Frutos imaturos verde-acastanhados. Plan"	UEC070071
"2019-08-20 10:14:21-03"	UNICAMP	UEC	172474	"Mimosa lewisii"	S	Plantae	Magnoliopsida			Fabaceae	Mimosa	lewisii		Barneby	"Queiroz, LP"	2010	05			14611		"Queiroz, LP; Cardoso, D; Ribeiro, PG; Salas, RM"	2010	05	18				Brazil	Bahia	"Morro do Chapéu"	"Ca. 1.7km E de Morro do Chapéu na BA-052."	-42.388889	-11.563333					997	997									"Arbusto com ramos viscosos, ca. 2m alt., folíolos cartáceos. Flores com perianto verde e estames brancos. Coleta para química.; Campo rupestre."	UEC016631
"2019-08-20 10:14:21-03"	UNICAMP	UEC	175117	"Mimosa lewisii"	S	Plantae	Magnoliopsida			Fabaceae	Mimosa	lewisii		Barneby		2011	06	28		989		"Silva, JS; Medeiros, EB; Medeiros-Filho, RF"	2011	06	28				Brazil	Pernambuco	Buíque		0	0	-37.1557998657227	-8.62306022644043	38964													UEC021871
"2019-09-24 10:55:11-03"	EAO	IAN	183393	"Mimosa lewisii"	PreservedSpecimen	Plantae	Dicotiledônea			Leguminosae-Caesalp.	Mimosa	lewisii		Barneby	"Simon, MF"	2012	09	25		5431		"Miranda, AM"	2006	01	25			"Southern America"	Brasil	Bahia	"Mata de São João"	"Restinga arbustiva-arbórea"	0	0	-38.2991981506348	-12.5303001403809	47329												"Arbusto ca. 2 m alt.; delgado, pouco ramificado; inflorescência branca; frutos imaturos marrons."	IAN183393
"2016-10-27 16:01:13-02"	MNHN	RECOLNAT_MNHN_P	P01167652	"Mimosa lewisii"	PreservedSpecimen					Fabaceae	Mimosa	lewisii		Barneby	Queiroz						5317	"França, F.|et, al."	2005	11	30				Brésil	Bahia		"Bahia, Paulo Afonso"	-38.46722	-9.66167					600	610				hb					"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167652' target='other'> <mi>dwc_moreinfo</mi></a>"	P01167652
"2016-10-27 16:01:14-02"	MNHN	RECOLNAT_MNHN_P	P01167653	"Mimosa lewisii"	PreservedSpecimen					Fabaceae	Mimosa	lewisii		Barneby	Queiroz						16	"Cerqueira, C.O."	2005	9	9				Brésil	Bahia		"Bahia, Lençois"	-41.38333	-12.56667										hb					"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167653' target='other'> <mi>dwc_moreinfo</mi></a>"	P01167653
"2016-10-27 16:01:14-02"	MNHN	RECOLNAT_MNHN_P	P01167654	"Mimosa lewisii"	PreservedSpecimen					Fabaceae	Mimosa	lewisii		Barneby	Queiroz						12129	"Queiroz, L.P. de|&, al."	2006	3	9				Brésil	Bahia		"Bahia, Morro do Chapéu"	-41.18528	-11.54028						1085				hb					"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167654' target='other'> <mi>dwc_moreinfo</mi></a>"	P01167654
"2020-09-25 10:41:53-03"	UFPE	UFP	20295	"Mimosa lewisii"	PreservedSpecimen	Plantae			Fabales	Fabaceae-Mimo.	Mimosa	lewisii		Barneby	"Silva, JS"	2007	05	03		1034		"Alves, M; Costa; Silva, M; Loyola, M; Gomes, V; Gonçalves, F; Jupiassú, J; Lins, F"	1997	10	17				Brasil	Bahia	Lençóis	"Próximo ao Rio São José, ao longo da rodovia para"	0	0	-41.3899993896484	-12.563099861145	47385		490	490									"Arbusto com cerca de 1,5m de alt., flores esverdeadas, frutos castanhos, ocasional.; Arbusto com cerca de 1,5m de alt., flores esverdeadas, frutos castanhos, ocasional."	UFP020295
"2020-09-25 10:41:53-03"	UFPE	UFP	31592	"Mimosa lewisii"	PreservedSpecimen	Plantae			Fabales	Fabaceae-Mimo.	Mimosa	lewisii		Barneby	"Gomes, APS"					1048		"Schlindwein, C"	2000	01	27				Brasil	Pernambuco	Buíque	"Catimbau (L112)."	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto, em solo arenoso, pobre, inflorescências muito compridas, sem folhas. Meliponinae.; Arbusto, em solo arenoso, pobre, inflorescências muito compridas, sem folhas. Meliponinae."	UFP031592
"2020-09-25 10:41:53-03"	UFPE	UFP	31647	"Mimosa lewisii"	PreservedSpecimen	Plantae			Fabales	Fabaceae-Mimo.	Mimosa	lewisii		Barneby	"Silva, JS"	2009	06	29		s.n.		"Machado, I; Voge, S; Lopes, AV; Santos, MJ"	2002	02	24				Brasil	Pernambuco	Buíque	"Vale do Catimbau"	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto, flores brancas.; Arbusto, flores brancas."	UFP031647
"2020-09-25 10:41:53-03"	UFPE	UFP	33268	"Mimosa lewisii"	PreservedSpecimen	Plantae			Fabales	Fabaceae-Mimo.	Mimosa	lewisii		Barneby	"Lopes, A"	2004	06	07		UFP33268		"Lopes, AV; Santos, MJ; Isabel Cristina Sobreira Machado"	2002	11	06				Brasil	Pernambuco	Buíque	"Vale do Catimbau."	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto.; Arbusto."	UFP033268
"2020-09-25 10:41:53-03"	UFPE	UFP	43336	"Mimosa lewisii"	PreservedSpecimen	Plantae			Fabales	Fabaceae-Mimo.	Mimosa	lewisii		Barneby						17		"Meiado, M; Eliana A. Simabukuro, EA"	2006	04	17				Brasil	Pernambuco	Buíque	Catimbau.	0	0	-37.1557998657227	-8.62306022644043	38964													UFP043336
"2020-09-25 10:41:53-03"	UFPE	UFP	45209	"Mimosa lewisii"	PreservedSpecimen	Plantae			Fabales	Fabaceae-Mimo.	Mimosa	lewisii		Barneby	"Córdula, E"	2008	03	16		2545		"Oliveira, M"	2006	09	15				Brasil	Bahia	Jeremoabo	"Fazenda Barreirinhas, Reserva Biológica Arara-azul-de-Lear. Caatinga arbustivo-arbórea espaçada. Solo argilo-arenoso. Área: 34.225 ha."	-38.783333	-10.266667															"Arbusto; botões florais esverdeados.; Arbusto; botões florais esverdeados."	UFP045209
"2020-09-25 10:41:53-03"	UFPE	UFP	47594	"Mimosa lewisii"	PreservedSpecimen	Plantae			Fabales	Fabaceae-Mimo.	Mimosa	lewisii		Barneby	J.S.Silva	2007	06			"202 A"		"Silva, JS; M.C.Abreu; Almeida Junior, EB"	2007	06	19				Brasil	Pernambuco	Buíque	"Estrada para Catimbau. Caatinga arbustiva. Solo areno-argiloso alaranjado"	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto com 1,5m de altura. Corola e cálice esverdeados. Estames com filetes creme e antera esverdeada. Flores visitadas por abelhas.; Arbusto com 1,5m de altura. Corola e cálice esverdeados. Estames com filetes creme e antera esverdea"	UFP047594
"2020-09-25 10:41:53-03"	UFPE	UFP	47623	"Mimosa lewisii"	PreservedSpecimen	Plantae			Fabales	Fabaceae-Mimo.	Mimosa	lewisii		Barneby	J.S.Silva	2007	07			234		"Silva, JS; M.C.Abreu; Almeida Junior, EB"	2007	06	21				Brasil	Pernambuco	Buíque	"Base da Pedra do Cachorro. Caatinga arbustiva. Solo areno-argiloso alaranjado"	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbsuto com 1,5m de altura. Corola e cálice esverdeados. Estames com filetes creme e antera esverdeada. Flores visitadas por abelhas.; Arbsuto com 1,5m de altura. Corola e cálice esverdeados. Estames com filetes creme e antera esverdea"	UFP047623
"2020-02-20 10:25:57-03"	UFRPE	HST	10486	"Mimosa lewisii"	PreservedSpecimen	Plantae				"Leguminosae Mimosoideae"	Mimosa	lewisii		Barneby	J.S.Silva	2006	06			564		"R. Pereira; et al."	1990	09	13				Brasil	Pernambuco	Tacaratu	"Serra Grande"	0	0	-38.1492004394531	-9.10527992248535	51954												"Árvore esgalhada 5m. Flores esverdeadas. Fruto marron."	HST010486
"2020-02-20 10:25:57-03"	UFRPE	HST	13579	"Mimosa lewisii"	PreservedSpecimen	Plantae				"Leguminosae Mimosoideae"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2009	06			5431		"A.M.Miranda; et al."	2006	01	25				Brasil	Bahia	"Mata de São João"		0	0	-38.2991981506348	-12.5303001403809	47329												"Arbusto ca. 2 m alt.; delgado, pouco ramificado; inflorescência branca; frutos imaturos marrons."	HST013579
"2020-12-07 12:32:43-03"	UFRPE	HST	16782	"Mimosa lewisii"	PreservedSpecimen	Plantae				"Leguminosae Mimosoideae"	Mimosa	lewisii		Barneby	A.M.Miranda	2009	08	18		11		"D.N.Silva; A.M.Miranda, H.B.Oliveira, G.D.Alcântara et J.S.Silva"	2008	08	12				Brasil	Pernambuco	Buíque	"Vale do Catimbau"	0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto ca. 2 m alt.; caule amarronzado; folíolos esverdeados; inflorescência alva."	HST016782
"2020-02-20 10:25:57-03"	UFRPE	HST	20091	"Mimosa lewisii"	PreservedSpecimen	Plantae				"Leguminosae Mimosoideae"	Mimosa	lewisii		Barneby	L.P.Queiroz	2014	09			6664		"A.M.Miranda; R.Barros"	2013	08	24				Brasil	Bahia	"Mata de São João"		0	0	-38.2991981506348	-12.5303001403809	47329												"Arbusto ca. 1,50 m alt.; muito ramificada; caule amarronzado; inflorescencia alvacenta. Ocasional."	HST020091
"2020-02-20 10:25:57-03"	UFRPE	HST	5339	"Mimosa lewisii"	PreservedSpecimen	Plantae				"Leguminosae Mimosoideae"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2001	08			1723		"A.M.Miranda; L.P.Félix et S.C.Rodrigues"	1994	06	18				Brasil	Pernambuco	Buíque		0	0	-37.1557998657227	-8.62306022644043	38964												"Arbusto, ramos acinzentados enegrecidos; segmentos florais róseos; flores alvas; frutos verdes."	HST005339
"2020-02-20 10:25:57-03"	UFRPE	HST	5701	"Mimosa lewisii"	PreservedSpecimen	Plantae				"Leguminosae Mimosoideae"	Mimosa	lewisii		Barneby	"L.P.de Queiroz"	2006	05			7414		L.P.Félix	1995	08	07				Brasil	Bahia	"Morro do Chapéu"	"Ferro Doido"	0	0	-41.1561012268066	-11.5500001907349	98143												"Arbusto ramoso, flores róseas."	HST005701
"2019-11-21 10:06:11-03"	IBt	SP	160103	"Mimosa lewisii"	S	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Silva, JS"	2009	08	24		11764		"Davidse, G; D'Arcy, WG"							Brasil	Bahia	Aporá	"31 km S of Olindina, along highway, BR-116"	0	0	-38.0814018249512	-11.6603002548218	32664													
"2019-11-21 10:06:11-03"	IBt	SP	210110	"Mimosa lewisii"	S	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Silva, JS"	2009	08	24		s.n.		"Wanderley, MGL; Fotius, GA; Sá, IB"	1985	09	26				Brasil	Bahia	Salvador	"Estrada entre Salvador e Morro do Chapéu"	0	0	-38.510799407959	-12.9710998535156	26018													SP025632
"2019-11-21 10:06:11-03"	IBt	SP	477163	"Mimosa lewisii"	S	Plantae				Fabaceae	Mimosa	lewisii		Barneby	"Silva, JS"	2009	08	14		26315		"Souza, VC; Souza, JP; Romão, GO; Elias, SI"	2001	07	18				Brasil	Bahia	"Morro do Chapéu"	"Estrada para Jacobina, cerca de 7 km de Morro do Chapéu"	-41.119167	-11.4975					900	900										
